EnsemblGeneID,GeneName.x,BCells_ProHL,NKCells_ProHL,Hepatocytes_ProHL,Monocytes_ProHL
ENSG00000057663,ATG5,NA,2.454649765,NA,NA
ENSG00000057704,TMCC3,NA,1.644566594,NA,NA
ENSG00000057757,PITHD1,2.076279899,NA,1.753766848,1.625759894
ENSG00000058063,ATP11B,2.055833032,2.34732416,1.62054204,2.26401458
ENSG00000058091,CDK14,1.687627045,NA,NA,NA
ENSG00000058262,SEC61A1,2.033264887,2.130656956,2.052767023,1.782637424
ENSG00000058272,PPP1R12A,1.970762837,2.141951196,1.792878247,1.767285764
ENSG00000058404,CAMK2B,NA,NA,1.763798483,NA
ENSG00000058453,CROCC,1.826738701,1.749902428,2.075816943,NA
ENSG00000058600,POLR3E,1.750292351,NA,1.53293901,NA
ENSG00000058668,ATP2B4,1.921800885,1.999147948,1.884132375,2.333497654
ENSG00000058673,ZC3H11A,1.731536389,1.954879008,1.545344234,1.627335127
ENSG00000058804,NDC1,NA,NA,2.094457153,NA
ENSG00000059377,TBXAS1,NA,NA,NA,1.708012761
ENSG00000059378,PARP12,1.689597405,2.075765878,1.436480695,1.700050053
ENSG00000059573,ALDH18A1,1.680743323,2.293534912,1.628996517,1.897759009
ENSG00000059691,GATB,NA,NA,NA,NA
ENSG00000059758,CDK17,1.313624707,1.445495227,NA,NA
ENSG00000059769,DNAJC25,NA,NA,2.311380843,NA
ENSG00000059804,SLC2A3,2.442840225,2.665094834,NA,2.933051256
ENSG00000059915,PSD,NA,NA,NA,NA
ENSG00000060069,CTDP1,1.852583675,2.007145833,1.902652758,1.695801151
ENSG00000060138,YBX3,NA,NA,NA,1.40387516
ENSG00000060237,WNK1,1.680820311,1.925662687,NA,1.590702544
ENSG00000060491,OGFR,1.824373188,2.054089978,NA,1.909007466
ENSG00000060558,GNA15,NA,NA,NA,1.676332309
ENSG00000060642,PIGV,NA,NA,2.320785828,NA
ENSG00000060688,SNRNP40,2.021369184,2.357483175,1.865056573,1.870974201
ENSG00000060709,RIMBP2,NA,NA,NA,NA
ENSG00000060762,MPC1,2.381032006,NA,NA,NA
ENSG00000060971,ACAA1,1.968048437,2.229950474,2.287155404,2.195833258
ENSG00000060982,BCAT1,NA,NA,NA,1.678586659
ENSG00000061273,HDAC7,1.621877029,1.961178961,2.061405353,1.660429068
ENSG00000061337,LZTS1,NA,NA,NA,NA
ENSG00000061676,NCKAP1,NA,NA,1.743846722,NA
ENSG00000061794,MRPS35,1.866358239,2.226125402,1.689730515,1.856320982
ENSG00000061918,GUCY1B3,NA,NA,NA,NA
ENSG00000061936,SFSWAP,1.830508474,NA,1.48440662,1.652062525
ENSG00000061938,TNK2,NA,NA,NA,1.614897216
ENSG00000061987,MON2,1.717911711,1.98668218,2.059108818,1.736989765
ENSG00000062485,CS,2.502459896,NA,1.97827869,2.28222207
ENSG00000062582,MRPS24,1.893978023,NA,NA,NA
ENSG00000062598,ELMO2,1.830392968,2.225033883,NA,1.87509311
ENSG00000062650,WAPL,NA,NA,NA,NA
ENSG00000062716,VMP1,NA,NA,1.554246808,NA
ENSG00000062822,POLD1,1.565245526,NA,1.886905081,1.758165991
ENSG00000063046,EIF4B,1.727992396,2.249876795,2.051763964,1.7930916
ENSG00000063169,GLTSCR1,1.589999838,NA,NA,NA
ENSG00000063176,SPHK2,NA,NA,NA,NA
ENSG00000063177,RPL18,2.019402955,2.647321343,2.117584471,2.141260022
ENSG00000063241,ISOC2,NA,NA,2.618493674,2.32043918
ENSG00000063244,U2AF2,2.093157175,2.433436187,1.822220401,2.001876436
ENSG00000063245,EPN1,2.155004876,2.341899238,1.671570841,1.934518651
ENSG00000063601,MTMR1,1.809142053,1.881487369,NA,2.019909348
ENSG00000063660,GPC1,NA,NA,1.494815277,NA
ENSG00000063761,ADCK1,NA,NA,NA,NA
ENSG00000063854,HAGH,NA,NA,2.497096971,1.88894852
ENSG00000064012,CASP8,1.873503699,NA,NA,1.825705171
ENSG00000064042,LIMCH1,NA,NA,1.307987817,NA
ENSG00000064102,ASUN,1.831524248,NA,1.636352472,1.804425686
ENSG00000064115,TM7SF3,NA,NA,1.484128936,NA
ENSG00000064225,ST3GAL6,NA,NA,1.829403488,2.315798272
ENSG00000064313,TAF2,1.921004592,NA,1.566755583,1.863679668
ENSG00000064419,TNPO3,1.796157877,2.328975585,1.957884917,1.931002487
ENSG00000064601,CTSA,NA,NA,1.650443522,1.470777883
ENSG00000064651,SLC12A2,NA,NA,NA,NA
ENSG00000064666,CNN2,2.075946402,2.463215648,1.804885342,2.006448927
ENSG00000064703,DDX20,1.348869274,NA,NA,1.208091845
ENSG00000064763,FAR2,NA,NA,NA,NA
ENSG00000064787,BCAS1,NA,NA,1.342165976,NA
ENSG00000064961,HMG20B,1.325802909,NA,NA,1.400952228
ENSG00000065000,AP3D1,1.912875399,2.287471406,1.624565687,1.848580114
ENSG00000065054,SLC9A3R2,NA,NA,1.380735697,NA
ENSG00000065057,NTHL1,1.925575064,NA,NA,NA
ENSG00000065060,UHRF1BP1,1.744949797,NA,NA,NA
ENSG00000065135,GNAI3,2.017400664,2.354239092,1.747524446,1.816585947
ENSG00000065150,IPO5,1.823304652,2.406437981,1.967224943,2.062625224
ENSG00000065154,OAT,1.32688862,1.475780111,2.164948858,1.30988556
ENSG00000065183,WDR3,1.703484833,2.120902818,1.601206851,1.720894913
ENSG00000065243,PKN2,1.650414383,NA,NA,1.646707528
ENSG00000065357,DGKA,2.182123503,2.358605771,NA,2.043041843
ENSG00000065361,ERBB3,NA,NA,1.168998077,NA
ENSG00000065413,ANKRD44,2.045477498,2.323211867,NA,1.990500908
ENSG00000065427,KARS,1.948957937,2.446635012,1.9708836,1.905148002
ENSG00000065485,PDIA5,2.218254462,NA,2.373742073,2.378788409
ENSG00000065491,TBC1D22B,NA,NA,NA,NA
ENSG00000065518,NDUFB4,2.48175856,2.798889476,NA,NA
ENSG00000065526,SPEN,1.481614592,1.570081549,1.339063683,1.391561381
ENSG00000065548,ZC3H15,1.674254725,1.982962839,1.558792542,1.568881977
ENSG00000065559,MAP2K4,NA,NA,NA,1.898066661
ENSG00000065600,TMEM206,NA,NA,NA,1.569245124
ENSG00000065609,SNAP91,NA,NA,NA,NA
ENSG00000065613,SLK,1.885021795,2.307786896,NA,1.886871271
ENSG00000065615,CYB5R4,1.605445119,NA,NA,1.510001803
ENSG00000065665,SEC61A2,NA,NA,NA,NA
ENSG00000065675,PRKCQ,NA,1.980666812,NA,NA
ENSG00000065809,FAM107B,1.632629356,1.996870517,NA,1.733738792
ENSG00000065833,ME1,NA,NA,1.808879124,1.278147452
ENSG00000065882,TBC1D1,1.997410414,2.361463402,NA,NA
ENSG00000065883,CDK13,NA,1.743113702,NA,NA
ENSG00000065911,MTHFD2,1.212081016,NA,NA,NA
ENSG00000065923,SLC9A7,NA,NA,1.79916128,NA
ENSG00000065978,YBX1,1.642810631,2.146586904,1.890023992,1.540179261
ENSG00000066027,PPP2R5A,1.823454666,2.157775496,NA,1.906803568
ENSG00000066032,CTNNA2,NA,NA,1.331417173,NA
ENSG00000066044,ELAVL1,2.017267127,2.436716695,1.655868051,1.904442335
ENSG00000066084,DIP2B,1.784485344,1.751533138,1.665627889,1.524363662
ENSG00000066117,SMARCD1,1.933375916,2.332256624,1.726131989,1.845203499
ENSG00000066136,NFYC,2.226692682,2.291231169,NA,1.979457318
ENSG00000066248,NGEF,NA,NA,1.503586421,NA
ENSG00000066294,CD84,NA,NA,NA,1.315119807
ENSG00000066322,ELOVL1,NA,NA,1.516389924,1.57444799
ENSG00000066336,SPI1,1.726800536,NA,NA,NA
ENSG00000066382,MPPED2,NA,NA,NA,NA
ENSG00000066422,ZBTB11,1.378252506,1.453104198,NA,NA
ENSG00000066427,ATXN3,1.839506329,2.10221925,NA,1.691832676
ENSG00000066455,GOLGA5,1.981347375,1.859102255,1.654094683,1.572639297
ENSG00000066557,LRRC40,1.79718095,2.237130107,2.148537876,1.818031143
ENSG00000066583,ISOC1,2.331803724,2.63416983,2.461193033,2.14750319
ENSG00000066629,EML1,NA,NA,NA,NA
ENSG00000066654,THUMPD1,2.278046726,2.504394735,NA,1.949643678
ENSG00000066739,ATG2B,NA,NA,NA,1.681612039
ENSG00000066777,ARFGEF1,1.824727699,2.143121018,NA,1.953336785
ENSG00000066813,ACSM2B,NA,NA,1.826346962,NA
ENSG00000066855,MTFR1,NA,NA,1.174074352,NA
ENSG00000066926,FECH,2.118532563,2.499729685,2.04170053,1.887324672
ENSG00000067048,DDX3Y,NA,NA,NA,1.686063982
ENSG00000067057,PFKP,2.119193183,NA,NA,2.257762546
ENSG00000067064,IDI1,1.617404026,NA,2.064025351,1.768416088
ENSG00000067066,SP100,1.793811331,1.912700208,1.511248159,1.528691785
ENSG00000067113,PLPP1,NA,NA,NA,NA
ENSG00000067141,NEO1,NA,NA,1.442181775,NA
ENSG00000067167,TRAM1,1.920717986,1.905485559,1.708259391,1.646692833
ENSG00000067177,PHKA1,NA,NA,NA,NA
ENSG00000067191,CACNB1,NA,NA,NA,NA
ENSG00000067208,EVI5,NA,NA,NA,1.545684331
ENSG00000067225,PKM,1.855537327,2.736595276,NA,2.03848107
ENSG00000067248,DHX29,1.772020824,2.043460524,1.688459868,1.838209767
ENSG00000067334,DNTTIP2,1.606134048,1.776581337,1.175903024,1.441530182
ENSG00000067369,TP53BP1,1.800620863,NA,1.633135032,1.59236554
ENSG00000067533,RRP15,1.652052848,2.160141261,1.537756149,1.352819017
ENSG00000067560,RHOA,1.965236989,2.490638201,1.738225448,1.740098084
ENSG00000067596,DHX8,1.586851626,1.646531153,1.188182938,1.375882992
ENSG00000067704,IARS2,2.3616523,2.618958115,2.082102884,2.065151931
ENSG00000067715,SYT1,NA,NA,NA,NA
ENSG00000067798,NAV3,NA,NA,NA,NA
ENSG00000067829,IDH3G,2.349139542,2.266424569,1.775013019,1.957803561
ENSG00000067836,ROGDI,NA,NA,NA,1.797177486
ENSG00000067840,PDZD4,NA,NA,NA,NA
ENSG00000067842,ATP2B3,NA,NA,NA,NA
ENSG00000067900,ROCK1,1.905701458,2.252859097,1.786044764,1.960237632
ENSG00000067955,CBFB,2.112187597,2.57951265,NA,1.706649519
ENSG00000067992,PDK3,2.140429473,2.175274017,1.701326163,2.088986119
ENSG00000068024,HDAC4,NA,1.588898879,NA,1.639147687
ENSG00000068028,RASSF1,NA,1.831988086,NA,NA
ENSG00000068079,IFI35,1.984086044,2.034772796,1.74435558,1.794557751
ENSG00000068097,HEATR6,NA,NA,NA,NA
ENSG00000068120,COASY,2.010664543,2.470137685,NA,2.105952769
ENSG00000068305,MEF2A,1.407492879,NA,NA,NA
ENSG00000068354,TBC1D25,NA,NA,NA,NA
ENSG00000068366,ACSL4,1.464318121,1.989294049,1.156639998,1.518388898
ENSG00000068383,INPP5A,NA,NA,1.67558589,NA
ENSG00000068394,GPKOW,1.695179492,1.795560259,NA,1.516621299
ENSG00000068400,GRIPAP1,1.892066762,2.250427322,1.811008311,1.969224818
ENSG00000068615,REEP1,NA,NA,NA,NA
ENSG00000068650,ATP11A,NA,NA,1.51154916,1.88869607
ENSG00000068654,POLR1A,1.619495076,NA,1.571120448,1.429413107
ENSG00000068724,TTC7A,1.672037792,NA,NA,1.796699192
ENSG00000068784,SRBD1,1.746836511,2.25900343,1.81074651,1.767449009
ENSG00000068796,KIF2A,1.859744565,2.134971949,NA,2.301559512
ENSG00000068831,RASGRP2,2.156593063,2.484936575,NA,2.792916029
ENSG00000068878,PSME4,1.590602227,1.985834977,1.915787519,1.634698895
ENSG00000068912,ERLEC1,NA,NA,1.974057818,1.846176233
ENSG00000068971,PPP2R5B,NA,NA,NA,NA
ENSG00000069188,SDK2,NA,NA,NA,NA
ENSG00000069248,NUP133,1.950666613,2.474969796,2.19859936,1.966242665
ENSG00000069275,NUCKS1,2.439038063,2.875434307,2.147880287,2.180745035
ENSG00000069329,VPS35,1.918905387,2.464654202,2.205328894,1.93085483
ENSG00000069345,DNAJA2,1.888199158,2.160618572,1.814051053,1.812896653
ENSG00000069399,BCL3,1.334292872,NA,NA,NA
ENSG00000069509,FUNDC1,NA,NA,NA,NA
ENSG00000069535,MAOB,NA,NA,2.555538798,NA
ENSG00000069702,TGFBR3,NA,0.948070482,NA,NA
ENSG00000069849,ATP1B3,1.764769985,2.341401877,1.764643066,1.783685663
ENSG00000069869,NEDD4,NA,NA,1.994919555,2.162262625
ENSG00000069966,GNB5,NA,NA,NA,NA
ENSG00000069974,RAB27A,1.947928516,2.568809897,1.786946527,2.627360735
ENSG00000069998,CECR5,2.211721087,2.773906335,2.178385502,2.301865209
ENSG00000070010,UFD1L,1.879534542,2.183242788,1.841115346,1.696478708
ENSG00000070061,IKBKAP,1.738229416,2.058127914,1.797205197,1.86455261
ENSG00000070081,NUCB2,NA,NA,1.850125259,NA
ENSG00000070087,PFN2,2.067714192,NA,NA,NA
ENSG00000070182,SPTB,NA,NA,NA,NA
ENSG00000070190,DAPP1,1.514680544,NA,NA,2.013391334
ENSG00000070269,TMEM260,NA,NA,NA,2.097482904
ENSG00000070366,SMG6,1.56543457,1.639227429,NA,NA
ENSG00000070367,EXOC5,1.906079024,2.244502252,1.997958368,NA
ENSG00000070371,CLTCL1,2.20304105,NA,NA,NA
ENSG00000070495,JMJD6,1.685410295,NA,NA,1.751217498
ENSG00000070501,POLB,2.273741836,2.242066625,1.609049866,1.966043125
ENSG00000070610,GBA2,1.779466616,NA,1.810299741,NA
ENSG00000070614,NDST1,NA,NA,1.55046073,1.729780144
ENSG00000070669,ASNS,1.194167323,NA,NA,1.353723938
ENSG00000070718,AP3M2,NA,NA,NA,NA
ENSG00000070756,PABPC1,1.66160921,2.256254588,1.962286447,1.759335388
ENSG00000070761,CFAP20,NA,NA,2.290586594,NA
ENSG00000070770,CSNK2A2,2.00635692,2.584698636,1.664933288,1.871035572
ENSG00000070785,EIF2B3,1.966430384,NA,NA,2.087245315
ENSG00000070808,CAMK2A,NA,NA,NA,NA
ENSG00000070831,CDC42,2.046362475,2.574571773,1.604334073,1.927003162
ENSG00000070882,OSBPL3,1.745387121,2.305035208,NA,1.609978382
ENSG00000070961,ATP2B1,1.931887376,NA,1.985076023,1.667597694
ENSG00000071051,NCK2,1.555094449,2.139967195,NA,2.008804498
ENSG00000071054,MAP4K4,1.621238616,2.048748576,NA,1.755730067
ENSG00000071082,RPL31,2.043151958,2.719399658,1.924873449,2.071318531
ENSG00000071127,WDR1,2.192507518,2.767958754,2.231261824,2.095960477
ENSG00000071189,SNX13,NA,NA,NA,NA
ENSG00000071205,ARHGAP10,NA,NA,NA,1.595237111
ENSG00000071242,RPS6KA2,NA,NA,NA,NA
ENSG00000071243,ING3,NA,NA,NA,NA
ENSG00000071462,WBSCR22,1.4898882,NA,NA,NA
ENSG00000071537,SEL1L,1.717062731,NA,1.766613588,1.518125533
ENSG00000071539,TRIP13,NA,NA,NA,NA
ENSG00000071553,ATP6AP1,1.908265135,NA,NA,1.582858462
ENSG00000071564,TCF3,1.246597049,NA,NA,NA
ENSG00000071626,DAZAP1,2.299356915,2.870845584,1.845085631,2.300540052
ENSG00000071655,MBD3,1.695359076,NA,NA,NA
ENSG00000071859,FAM50A,1.614496468,1.94404816,1.34486365,1.334735147
ENSG00000071889,FAM3A,NA,NA,NA,NA
ENSG00000071894,CPSF1,2.082566373,2.444875098,1.845411239,1.902924381
ENSG00000071994,PDCD2,1.345667736,NA,NA,NA
ENSG00000072042,RDH11,1.877241729,2.320481748,1.947200827,1.922403639
ENSG00000072062,PRKACA,2.185805541,2.42627209,1.74807944,1.994251145
ENSG00000072071,ADGRL1,NA,NA,NA,NA
ENSG00000072080,SPP2,NA,NA,1.556447241,NA
ENSG00000072110,ACTN1,2.698302415,2.851900446,1.942697413,2.362704843
ENSG00000072121,ZFYVE26,1.928365123,NA,NA,1.673592214
ENSG00000072134,EPN2,NA,NA,1.726792389,NA
ENSG00000072135,PTPN18,NA,NA,NA,1.581300973
ENSG00000072210,ALDH3A2,1.882282563,2.113662641,2.086560912,1.678012774
ENSG00000072274,TFRC,1.212932992,NA,1.33772874,1.152334218
ENSG00000072364,AFF4,1.631017383,1.697551892,NA,1.350325564
ENSG00000072415,MPP5,NA,NA,1.519178034,NA
ENSG00000072501,SMC1A,2.161722781,2.500381261,1.699764037,1.986610523
ENSG00000072506,HSD17B10,2.346799755,2.977043516,2.27291788,2.251921575
ENSG00000072518,MARK2,1.849665055,2.039675807,1.496001979,1.785059207
ENSG00000072682,P4HA2,NA,NA,1.520627619,NA
ENSG00000072736,NFATC3,1.606392115,1.765333207,NA,1.671589343
ENSG00000072756,TRNT1,2.295085261,NA,2.119374677,2.094104112
ENSG00000072778,ACADVL,1.939446864,2.512038343,1.7873223,1.836634215
ENSG00000072786,STK10,1.846615417,2.127393152,NA,1.868388723
ENSG00000072803,FBXW11,1.605617453,NA,NA,NA
ENSG00000072818,ACAP1,2.147534112,2.415063538,NA,2.389077444
ENSG00000072832,CRMP1,NA,NA,NA,NA
ENSG00000072858,SIDT1,NA,2.150332681,NA,NA
ENSG00000072958,AP1M1,2.095939584,2.322995161,1.907910942,2.018800325
ENSG00000073008,PVR,NA,NA,1.512991068,NA
ENSG00000073050,XRCC1,NA,NA,NA,NA
ENSG00000073060,SCARB1,NA,NA,1.50440969,NA
ENSG00000073111,MCM2,1.364869799,2.211275428,NA,1.988835319
ENSG00000073169,SELO,NA,NA,1.791255435,1.910397595
ENSG00000073464,CLCN4,NA,NA,NA,NA
ENSG00000073536,NLE1,1.751417686,NA,NA,NA
ENSG00000073578,SDHA,2.510934896,2.557302638,2.203200205,2.205648179
ENSG00000073584,SMARCE1,1.996036403,2.184092088,1.829319858,1.918868743
ENSG00000073614,KDM5A,1.44672352,1.442777558,NA,1.301203679
ENSG00000073670,ADAM11,NA,NA,NA,NA
ENSG00000073712,FERMT2,NA,NA,2.198592488,NA
ENSG00000073734,ABCB11,NA,NA,2.078661591,NA
ENSG00000073737,DHRS9,NA,NA,NA,1.293340453
ENSG00000073792,IGF2BP2,NA,NA,NA,2.173713514
ENSG00000073849,ST6GAL1,1.270678836,NA,1.380970593,1.53307266
ENSG00000073861,TBX21,NA,1.86571381,NA,NA
ENSG00000073910,FRY,NA,NA,2.176360438,1.820575803
ENSG00000074054,CLASP1,1.519873914,1.893686877,1.533352555,1.663729187
ENSG00000074071,MRPS34,2.068886848,NA,2.216196262,1.94962417
ENSG00000074201,CLNS1A,1.670218013,1.868829518,NA,1.529866483
ENSG00000074211,PPP2R2C,NA,NA,NA,NA
ENSG00000074266,EED,1.71811123,NA,NA,NA
ENSG00000074276,CDHR2,NA,NA,1.197983133,NA
ENSG00000074317,SNCB,NA,NA,NA,NA
ENSG00000074319,TSG101,1.930052023,2.261705267,1.848072057,1.747229195
ENSG00000074356,NCBP3,NA,NA,NA,NA
ENSG00000074370,ATP2A3,2.431264026,2.586451707,NA,NA
ENSG00000074410,CA12,NA,NA,1.57591491,NA
ENSG00000074416,MGLL,NA,NA,1.559050353,1.511595963
ENSG00000074527,NTN4,NA,NA,1.593972419,NA
ENSG00000074582,BCS1L,2.416136034,NA,2.289390487,2.497247645
ENSG00000074603,DPP8,NA,NA,NA,1.751159734
ENSG00000074695,LMAN1,2.165982859,2.580224524,2.465025006,2.029521756
ENSG00000074696,HACD3,NA,NA,NA,NA
ENSG00000074755,ZZEF1,2.02414483,2.202975739,NA,1.825663
ENSG00000074800,ENO1,2.047590249,2.840211831,2.357485081,2.283056869
ENSG00000074842,MYDGF,NA,NA,NA,NA
ENSG00000074855,ANO8,NA,NA,NA,NA
ENSG00000074964,ARHGEF10L,NA,NA,2.037882467,1.541473153
ENSG00000075043,KCNQ2,NA,NA,NA,NA
ENSG00000075142,SRI,2.204145768,2.590515267,2.424049803,2.256484424
ENSG00000075188,NUP37,2.040149219,NA,1.898308234,1.797893941
ENSG00000075234,TTC38,NA,2.220006043,NA,1.457139785
ENSG00000075239,ACAT1,2.489156614,2.917881875,2.521550598,NA
ENSG00000075240,GRAMD4,1.918826861,NA,1.957803561,1.583181765
ENSG00000075292,ZNF638,1.691863579,1.905571932,1.392204356,1.616696019
ENSG00000075303,SLC25A40,2.366131462,NA,2.03435769,1.997106668
ENSG00000075336,TIMM21,NA,NA,NA,1.910336202
ENSG00000075340,ADD2,2.377599447,NA,NA,NA
ENSG00000075391,RASAL2,NA,NA,NA,NA
ENSG00000075399,VPS9D1,NA,NA,NA,NA
ENSG00000075413,MARK3,1.743854555,NA,NA,1.703132251
ENSG00000075415,SLC25A3,2.376143359,2.886486213,2.166774867,2.278927284
ENSG00000075420,FNDC3B,NA,NA,1.167760266,NA
ENSG00000075568,TMEM131,NA,NA,1.401021229,NA
ENSG00000075618,FSCN1,1.644300696,NA,NA,NA
ENSG00000075624,ACTB,2.379496783,2.953413664,1.739311215,2.206510156
ENSG00000075651,PLD1,NA,2.509406848,1.555626406,1.840341378
ENSG00000075711,DLG1,1.735782478,NA,1.810541658,1.903312506
ENSG00000075785,RAB7A,1.954389662,2.058348194,1.662521738,1.776900855
ENSG00000075790,BCAP29,NA,NA,1.914419853,1.860760115
ENSG00000075856,SART3,2.144910306,2.537577963,1.997868908,2.036017739
ENSG00000075884,ARHGAP15,1.839770202,2.050862896,NA,1.829155766
ENSG00000075914,EXOSC7,2.284545778,NA,NA,2.062345032
ENSG00000075945,KIFAP3,NA,NA,NA,NA
ENSG00000075975,MKRN2,NA,NA,NA,NA
ENSG00000076003,MCM6,1.335578243,2.042057436,NA,1.863667779
ENSG00000076043,REXO2,2.080449703,NA,2.185709268,NA
ENSG00000076053,RBM7,1.910464316,NA,1.562542661,NA
ENSG00000076108,BAZ2A,1.40590957,NA,NA,1.404149249
ENSG00000076201,PTPN23,1.829471024,2.023556976,1.835214806,1.699577591
ENSG00000076242,MLH1,1.559822869,2.113180998,NA,NA
ENSG00000076248,UNG,1.887516028,NA,1.749349761,NA
ENSG00000076258,FMO4,NA,NA,2.081595714,NA
ENSG00000076321,KLHL20,NA,NA,NA,NA
ENSG00000076356,PLXNA2,NA,NA,NA,NA
ENSG00000076513,ANKRD13A,1.889094312,2.091072253,NA,2.046604407
ENSG00000076554,TPD52,NA,NA,NA,NA
ENSG00000076555,ACACB,NA,NA,1.632077498,NA
ENSG00000076604,TRAF4,NA,NA,NA,NA
ENSG00000076641,PAG1,NA,1.85846501,NA,1.585855363
ENSG00000076650,GPATCH1,1.751306054,1.622048151,NA,NA
ENSG00000076662,ICAM3,2.389820578,2.66432601,NA,2.194560128
ENSG00000076685,NT5C2,1.916569745,2.262208956,NA,1.988826407
ENSG00000076706,MCAM,NA,NA,1.676803312,NA
ENSG00000076716,GPC4,NA,NA,NA,NA
ENSG00000076826,CAMSAP3,NA,NA,1.487074712,NA
ENSG00000076864,RAP1GAP,NA,NA,NA,NA
ENSG00000076924,XAB2,1.664378687,1.970181776,1.404508729,1.724161135
ENSG00000076928,ARHGEF1,2.127967668,2.220445451,2.212158295,2.143784288
ENSG00000076944,STXBP2,1.670899586,2.380023912,1.603209349,1.936058601
ENSG00000076984,MAP2K7,1.439459016,NA,NA,1.425925301
ENSG00000077063,CTTNBP2,NA,NA,NA,NA
ENSG00000077080,ACTL6B,NA,NA,NA,NA
ENSG00000077097,TOP2B,2.02096589,2.185959817,1.591520933,1.905946913
ENSG00000077147,TM9SF3,NA,2.30501692,1.909441022,1.867544087
ENSG00000077150,NFKB2,1.556266308,2.160283909,1.777390569,1.52677852
ENSG00000077157,PPP1R12B,NA,NA,NA,NA
ENSG00000077232,DNAJC10,2.056334942,1.991691142,1.9321794,1.89080093
ENSG00000077235,GTF3C1,1.486260412,1.75194851,1.227796753,1.531772605
ENSG00000077254,USP33,NA,NA,1.197941836,NA
ENSG00000077264,PAK3,NA,NA,NA,NA
ENSG00000077279,DCX,NA,NA,NA,NA
ENSG00000077312,SNRPA,2.247262356,2.973964681,2.032487808,2.569009699
ENSG00000077348,EXOSC5,2.033122057,2.638525197,2.029085351,1.996647368
ENSG00000077380,DYNC1I2,2.011251054,2.434876952,2.055863583,1.871663404
ENSG00000077420,APBB1IP,1.880559227,2.087944602,1.809404822,1.83828225
ENSG00000077454,LRCH4,2.039951202,2.331626682,1.427761919,2.018486211
ENSG00000077458,FAM76B,1.770498544,2.020361283,NA,1.774848946
ENSG00000077463,SIRT6,NA,NA,NA,1.635010993
ENSG00000077514,POLD3,1.54550504,NA,NA,1.633337137
ENSG00000077522,ACTN2,2.188773853,2.57422463,NA,NA
ENSG00000077782,FGFR1,NA,NA,NA,NA
ENSG00000078053,AMPH,NA,NA,NA,NA
ENSG00000078061,ARAF,1.83021965,2.170527199,NA,1.923249201
ENSG00000078070,MCCC1,2.368045026,NA,2.144614678,2.302214004
ENSG00000078114,NEBL,NA,NA,NA,NA
ENSG00000078140,UBE2K,1.673536959,2.180567403,2.075616297,1.845910032
ENSG00000078142,PIK3C3,2.012212741,2.119290539,1.892400728,1.817588505
ENSG00000078177,N4BP2,NA,NA,NA,NA
ENSG00000078237,TIGAR,NA,2.183452067,NA,1.713948117
ENSG00000078304,PPP2R5C,1.635805327,1.891253038,NA,1.486090278
ENSG00000078369,GNB1,2.090490837,2.313936786,1.68069803,1.979511954
ENSG00000078549,ADCYAP1R1,NA,NA,NA,NA
ENSG00000078618,NRD1,1.378143428,1.680951611,NA,1.59035691
ENSG00000078668,VDAC3,2.574592014,3.131750793,2.217956147,2.604803648
ENSG00000078674,PCM1,1.277483147,1.550258936,1.479316124,1.338655666
ENSG00000078687,TNRC6C,NA,NA,NA,NA
ENSG00000078725,BRINP1,NA,NA,NA,NA
ENSG00000078808,SDF4,NA,NA,1.31758284,1.128415425
ENSG00000078902,TOLLIP,NA,1.775147877,1.926607368,1.736153389
ENSG00000079134,THOC1,2.119127166,NA,1.878426999,1.918761413
ENSG00000079156,OSBPL6,NA,NA,NA,NA
ENSG00000079215,SLC1A3,NA,NA,NA,NA
ENSG00000079246,XRCC5,2.315440267,2.782369055,1.884075662,2.086737005
ENSG00000079257,LXN,2.279381731,2.513314839,NA,NA
ENSG00000079263,SP140,1.677196186,NA,NA,NA
ENSG00000079277,MKNK1,NA,NA,NA,1.404406051
ENSG00000079308,TNS1,NA,NA,1.462510301,1.365525422
ENSG00000079385,CEACAM1,NA,NA,1.689601842,NA
ENSG00000079432,CIC,1.556386939,NA,NA,NA
ENSG00000079435,LIPE,1.608932326,NA,NA,NA
ENSG00000079459,FDFT1,1.025121456,NA,1.231189145,NA
ENSG00000079462,PAFAH1B3,2.307109708,2.88964228,NA,2.658126875
ENSG00000079482,OPHN1,NA,NA,NA,NA
ENSG00000079557,AFM,NA,NA,1.343595665,NA
ENSG00000079689,SCGN,NA,NA,NA,NA
ENSG00000079691,LRRC16A,1.817281035,NA,NA,1.978114295
ENSG00000079739,PGM1,2.314838027,2.76790725,NA,2.72167668
ENSG00000079785,DDX1,2.165395694,2.842287768,1.829081743,2.036073697
ENSG00000079805,DNM2,1.998701692,2.292674654,1.929694743,1.827998931
ENSG00000079819,EPB41L2,2.102915416,NA,1.84979703,1.699655648
ENSG00000079950,STX7,2.093563508,2.385136875,1.637939802,1.867458649
ENSG00000079999,KEAP1,NA,1.457261032,NA,1.309502415
ENSG00000080200,CRYBG3,NA,NA,NA,1.492383185
ENSG00000080298,RFX3,NA,NA,NA,NA
